zhdh,khrq,khjgdh,xb,年龄
427876A66849AD50,2018-01-25,C3C59E5F,0,24
391288A7AFAD0AA5,2019-03-09,1C1D4DF5,0,28
6AFDD010F8864483,2016-12-05,B2F627FF,1,44
EB8A829227D98F83,2013-01-13,F29C21D4,1,53
66BB20FDA5D693E1,2020-04-27,B1D10E7B,0,40
12D81D00BF3E0DBA,2018-12-15,816B112C,0,35
030F01D9C36063B7,2014-08-29,B4A52895,0,24
52997122BF99F8F2,2012-06-18,2AFE4567,0,36
C51B2A521611F24A,2008-12-11,EAE27D77,1,49
F2A6AFD6CF8B0009,2016-07-15,7F1DE29E,0,39
2A66B330FA1D2660,2020-04-19,766EBCD5,0,49
39871F6F182F3F2E,2017-03-03,303ED4C6,0,46
E93C56F9BC89CF33,2018-11-02,5B69B9CB,0,37
FE28863052EA1F0B,2016-12-25,11B9842E,1,47
9CF9C40BB40D8944,2016-04-24,A0A080F4,0,25
3F049CFB3BD37495,2019-10-04,DA4FB5C6,1,71
C61708B2F768DAC4,2017-12-09,632CEE94,1,32
12442273B2F86A93,2020-02-13,EAE27D77,1,61
FCBFE7CA9B73E208,2019-10-25,577BCC91,0,35
D27BFE9661835B03,2018-01-31,2723D092,1,39
17D8B947F2C42939,2018-05-14,81E74D67,0,36
212E8B1007553239,2018-03-17,4A47D298,0,34
BF1380E01DA2C2F9,2019-03-04,D86EA612,0,26
18AF8A041BB3E1E1,2012-03-17,CDC0D6E6,0,47
C6E761C9327573DD,2020-04-16,2D6CC4B2,1,50
66DC28D30155F8DB,2018-06-24,B2F627FF,0,49
23FA98C85AB53332,2015-08-16,FE131D7F,0,52
6773ED586F98FFAA,2014-12-31,C8FFE9A5,0,38
6454AFF0C304EEC3,2017-04-30,757B505C,1,42
3BA6DD5566E0BDD3,2020-03-23,36366388,0,30
094839A847CCF5AC,2011-07-28,4D5B9953,1,39
46EE3A0436699406,2018-06-28,24681928,0,35
818A82CB2C787322,2014-05-30,5B69B9CB,0,33
552E1A8FCA6F8E4E,2017-04-05,5FD0B37C,0,26
E2F30D3079857A08,2014-12-13,65B9EEA6,1,40
4FC3BEB6E45794DE,2019-05-23,6974CE5A,0,33
F0E78E589366DD40,2020-05-01,C361BC7B,0,18
959949E8EBE8D9FF,2018-04-07,274AD478,0,39
FC5072C72AF2F384,2007-04-30,7F100B7B,0,44
DDA247B54BFC94C7,2018-02-08,854D6FAE,0,25
3385FEC7AF3C1E99,2018-04-13,E57C6B95,0,54
A3CDACE004744834,2018-06-23,B2F627FF,0,46
35CE97E5AB0918D9,2018-02-18,8D6DC35E,0,20
DC09405CFDC605DF,2018-06-11,60815949,0,26
BDB7C6FFCC0975D2,2019-09-10,B2F627FF,1,29
50E4F7957C9283BF,2018-08-25,84117275,1,40
14D2811FF32E8C32,2011-02-21,A8ECBABA,0,42
DB866B7A7C120C76,2019-04-30,1905AEDA,0,69
EC43D759ECB33583,2015-12-29,E2C0BE24,0,51
852F7EC7CFC4EE3A,2013-10-14,854D6FAE,1,31
1B66C0922029DE2D,2016-09-17,1ECFB463,0,44
608D9574B3906F86,2016-02-24,860320BE,1,35
7CD4AEFCBE103AAF,2014-11-20,577BCC91,0,39
1C14972D0C00D60A,2015-10-06,F3F27A32,1,55
C5A5A0664398865D,2016-12-19,E2C0BE24,1,29
207DC8AD3BD84932,2010-02-21,ACF4B89D,0,59
535EAAF33CA23ED0,2012-04-30,E7061188,0,38
0E6B155C4E03442B,2012-08-07,9CF81D80,0,50
9086F829F46899DF,2018-09-22,B2F627FF,0,22
8AF7F730DFEFB259,2016-06-22,85422AFB,0,23
A30B045768C4FF12,2014-01-05,757B505C,1,32
23165DF0C6B9DD3E,2011-10-14,7EABE3A1,0,54
67E3E51179A80FA9,2013-12-24,274AD478,0,32
9851B8B5BF99648A,2020-01-27,2DEA61EE,0,51
FE111921DF5E0B93,2015-12-12,5FD0B37C,0,35
D63C3B55A3AD2BC5,2006-04-26,B337E84D,1,48
6DF49F84408D9FFA,2016-01-14,E2C0BE24,0,44
2C571170F6F1CED8,2015-09-05,854D6FAE,0,24
90A0B652A4AEA6BB,2013-03-09,34ED066D,0,51
CEC22743FB1FF8AC,2012-06-10,38B3EFF8,0,29
8A2FA2499D21E4A6,2017-09-05,34ED066D,0,22
886F96BA525378EE,2016-08-02,45645A27,1,54
E390476B5EC4C4B9,2016-03-03,C3992E9A,0,36
7345521E820C1160,2018-04-22,3DC4876F,0,39
B228E740A88F6300,2016-02-29,2CA65F58,0,28
F182356A50FBB11A,2014-06-07,2CA65F58,1,30
6680CA1660957924,2020-01-27,65B9EEA6,0,23
1560E272D48AAB99,2019-04-28,02A32AD2,0,26
E2F63E4521254D32,2017-04-25,621461AF,0,29
4F9CA649A8674A4C,2018-03-08,670E8A43,0,26
3899C93D2DA1DF00,2012-11-03,AB88B157,0,27
917EBF53277C6891,2020-04-18,B2F627FF,0,18
8366EDFA4DBC5713,2017-10-21,4C56FF4C,1,52
B8AA89F494ED5F65,2018-08-11,CA46C1B9,0,24
1F3006FB8269370B,2020-03-02,1141938B,1,33
0227E2701CAA1361,2010-02-10,7504ADAD,0,51
E252BD7E94B998E1,2015-06-15,1141938B,0,27
9FD8CB740873E8B8,2014-10-09,E7061188,1,32
19725DD21E76ABD7,2020-04-29,892C91E0,0,34
76A0D324918B26FE,2016-01-24,B5B41FAC,0,41
3FA40897E693106A,2016-04-20,1AA48FC4,0,27
05123284BF5FDBA8,2015-08-29,F76A89F0,1,34
3D779D6BC28284BB,2019-01-09,6A10BBD4,0,36
4082A64ACE1DF054,2013-10-21,FF4D5FBB,1,35
CA5C49FDFA26996D,2020-01-24,C15DA1F2,0,38
445D069B00296217,2016-05-28,C6E19E83,0,40
20CD583E711CD402,2020-04-20,091D584F,0,23
AA84CF6BC62FF5F0,2014-03-01,C9E1074F,0,41
49FB96CB3E78F278,2013-05-22,B2F627FF,0,35
82A1199465A0B693,2016-03-04,B6A1085A,0,33
F8B7C2BC400C31D7,2013-10-01,DC82D632,0,52
2534C6A50DA4283F,2014-10-06,854D6FAE,0,35
363A942403A54AE9,2016-12-24,34ED066D,0,47
CB75FCCEDD031018,2014-03-01,1AA48FC4,0,47
0E01F0243C786857,2016-04-20,757B505C,0,27
417AA82D65954B4B,2019-01-09,892C91E0,1,38
30F70C06A465F197,2018-04-16,3871BD64,0,38
36D7D60346F27FFC,2016-06-03,DC82D632,1,32
698B2503810C91EC,2019-12-18,9FC3D715,1,40
6999D77FC57CD2D5,2020-03-20,F0ADC883,0,34
C917364502525BD4,2019-02-10,E2C0BE24,1,29
B3FA9D9F8796A46A,2018-06-18,B4A52895,1,34
9E0EA298D049F528,2016-06-27,10A7CDD9,0,33
388A7F769F5CB5E0,2016-02-08,5B69B9CB,1,33
C74582847470D39C,2020-04-25,274AD478,0,34
C661BF6ACC03F07A,2017-01-28,2723D092,0,34
0A2188D9EBA3E166,2013-01-12,F76A89F0,1,37
60509BFBB70E6972,2018-06-03,2291D2EC,0,33
6EDC0A05E449F7EB,2016-01-16,6E2713A6,0,29
AF0DCF331FE74B1D,2016-11-23,73278A4A,0,22
287CFF144E1C0164,2018-03-22,430C3626,1,30
C02E052BD7E3A664,2017-08-21,CA46C1B9,1,36
E1E1EA0FE949B2AA,2015-09-21,757B505C,1,32
0D84450C5D196D25,2007-02-15,B4A52895,1,46
1EBEDA2FC23D6D51,2012-01-18,AFF16212,1,34
38F217BFC019B798,2019-10-13,C3992E9A,0,28
99D7F3FBB69B6D6B,2017-05-29,BEA5955B,1,31
0074FD25BBDB9009,2020-03-23,00AC8ED3,0,29
6C5C52A8825FDF05,2011-02-15,01F78BE6,1,33
70318166FE647BDB,2016-10-31,698D51A1,0,26
DC9516CD2DC4555F,2011-01-23,816B112C,1,37
624429B6FBC5D514,2018-08-23,9CFDF10E,1,33
1834110ABB766304,2016-11-20,6F3EF77A,0,34
43D6557C5FC73B81,2018-06-22,5EF05993,0,23
4C0EC9D1B92A8CB0,2012-11-10,4C56FF4C,1,34
396E96A641B6BF17,2018-05-25,30EF30B6,0,35
6C3F0B1E07B6138E,2020-03-27,EC895663,1,47
73594CD1EC044456,2015-09-03,698D51A1,0,37
293FB3F34DBAB58E,2016-11-23,DC568979,0,31
CEDE593264B7ADC7,2009-03-10,E2230B85,1,53
C16F115677679B59,2019-08-05,4A47D298,1,46
84792F77E57C1626,2020-03-20,F3F27A32,1,33
C32C469A39E761E2,2017-05-26,76DC611D,0,39
E6463CA6A030060E,2015-04-12,A3C65C29,0,34
ECEF63A3C72B03AC,2014-09-30,D6C651DD,1,41
84E17B12469334A7,2020-01-14,9AD6AAED,0,32
12424D7AB734DB60,2018-07-28,2291D2EC,1,31
E084FBBD823C65A2,2014-05-25,B2F627FF,0,29
C056FB5ED6D43882,2020-03-14,48AB2F9B,0,30
D22D2E305FA53A07,2019-05-06,F0ADC883,0,25
15FFA173A0733613,2018-01-16,9CF81D80,0,33
448A19FCC0489779,2020-04-03,3B5DCA50,1,45
03A240B6092B237C,2019-12-10,C3992E9A,0,20
446B1CDC544F435D,2018-07-15,38913E1D,0,21
7A29803410C80E1A,2016-08-15,8A0E1141,1,28
0B279642A7F9AFC8,2016-01-10,6E2713A6,0,24
3FFF03DAA212AC94,2015-06-06,D7A728A6,0,30
60ADAAE50742046B,2018-04-27,43FA7F58,0,23
C8BC5BC9A2CD89F0,2019-04-03,3DC4876F,1,42
061B92C75748B7E8,2015-07-17,389BC7BB,0,30
C5CD307AB334C1B5,2008-06-20,389BC7BB,0,40
354086441A80EC00,2017-04-19,091D584F,0,54
50942F3E862D51BB,2013-02-04,B1D10E7B,1,40
A25D208D06D58775,2013-02-13,3DC4876F,1,38
E10EAE2DD523D7F1,2014-02-28,C45147DE,1,33
95DB129E8F7ADEAE,2019-06-24,B7BB35B9,0,31
91C0BE0BBECA445F,2020-05-04,3B8A6142,1,31
06005A95C8AF88C9,2017-01-09,E7F8A7FB,1,42
722E4DF9A1F3BBAA,2013-07-10,B5B41FAC,1,44
D75C6E8880B9142B,2016-05-09,65B9EEA6,0,54
D24518B86CA64D12,2012-09-22,D86EA612,0,35
1AEC7ECBEA5528A2,2010-04-26,8F468C87,0,42
1505A0215C2137B4,2015-02-08,C8C41C4A,0,60
F1EEB44464132551,2012-05-29,4C56FF4C,1,40
4679F4D4E1A002DC,2019-06-18,274AD478,1,35
B9C583C66E6020B2,2010-12-27,3B8A6142,0,48
4551FD2774FD7278,2012-02-15,B6A1085A,1,32
FA67BC02D0861805,2020-01-08,76DC611D,1,22
7A680896C4E5D5E9,2014-06-06,32B30A25,0,37
909577DA5B245DBA,2013-05-27,979D472A,0,44
80EF931876FBACEC,2014-01-07,85FC37B1,0,67
05526AFAD0B35CCB,2018-01-21,E2230B85,0,33
850D2D3EE08E1B6F,2018-08-31,73278A4A,0,21
2B5763B9AF7154CE,2012-08-21,1ECFB463,0,31
79CD64FFC756058F,2013-03-16,C3992E9A,1,31
E8D107A493F65811,2014-01-14,6974CE5A,1,41
BD6923450D9B19EB,2011-09-06,A9A1D531,0,62
A9F61A408A374652,2011-07-09,996A7FA0,1,73
0DDDE035B4BCA00C,2018-09-06,B2F627FF,1,24
B1E691AD289FF2C7,2013-04-06,CA46C1B9,0,29
327D37899CD5D330,2020-02-09,757B505C,0,24
BA9FAE05CE9F2A06,2014-07-18,3DEF184A,0,71
7E8E0AE3975FBE91,2019-07-12,C45147DE,1,24
CE0077D4672A4DA7,2019-06-16,ACF4B89D,1,36
EBBA9089CB9D939C,2011-01-16,38B3EFF8,1,42
C65CE7C81CADED23,2013-12-14,0F840BE9,1,44
DA80AF23E5A3198E,2014-10-01,5FD0B37C,0,30
ADFF6D2748EB3B09,2017-06-09,BE83AB3E,0,31
7CC847E63796D8AB,2017-08-03,B5B41FAC,1,30
CB76309C89D82A9C,2019-02-21,274AD478,0,43
EEA51BB6808ABD5E,2017-01-15,65DED535,1,31
DBE6855F37D9DEB0,2018-04-21,4734BA6F,1,39
98F99CEC30B40F5C,2007-12-25,BEA5955B,0,36
693B911763C0A02E,2016-02-29,1905AEDA,0,34
DC81A9D32840428E,2010-10-24,F79921BB,1,39
A0B8074425F3148E,2016-08-02,11B9842E,1,38
00310769938BC172,2017-09-17,632CEE94,0,42
42AF801682AEA529,2016-04-30,1905AEDA,1,55
C0FDFCEA3EE90980,2018-03-19,F3F27A32,0,33
76960626D436DD25,2014-02-09,37BC2F75,0,40
3C3C2F0AB54C1E88,2019-10-12,A97DA629,0,19
C6C4161DF0CDE285,2018-04-06,4734BA6F,0,28
8A216691B4B939D7,2012-05-07,170C9449,0,35
AFB318B4B6F34EED,2013-10-04,EAE27D77,1,57
9036C7F695263771,2019-03-24,757B505C,0,33
6151ACD8CAEC82D6,2015-08-21,3DEF184A,0,32
3C99AF4C6FDCB3AC,2016-07-11,3644A684,0,26
B8820B5B12A11B0F,2015-02-16,E2230B85,0,36
C75C86ABA340E68C,2010-05-30,2B44928A,0,50
FB7426D5858A1C88,2019-04-07,DB85E259,1,41
27798F92036FDAC9,2012-02-04,C361BC7B,0,40
C50550A9CD050524,2019-02-08,44C4C173,0,19
FEC10DB3CC2C072D,2018-11-30,A3D68B46,0,18
52AE18F2E63AB0A7,2015-11-26,854D6FAE,1,27
739005AAD2497EDC,2011-01-09,8E82AB72,1,27
EEB845F6737DC4E9,2016-05-13,A9A6653E,1,43
E83AD8C0C84F6012,2019-01-21,ABA3B6FD,0,30
821E423E200E4440,2013-05-03,C3C59E5F,0,50
F7B8270F967838FC,2013-04-14,8EBDA540,1,51
11057A8F1849812C,2020-02-26,274AD478,1,40
EC72935804B0A8B3,2018-11-06,C3992E9A,0,31
6F768770F1DE6486,2018-09-11,7EABE3A1,1,25
3F5EF2A66C4DF781,2017-05-26,AFF16212,1,39
A45C7D9036026541,2020-04-21,E00DA03B,0,38
C6921695CB03CEC9,2007-07-09,B337E84D,0,47
62117D6820C8B27D,2012-04-10,69ADC1E1,1,37
FC6065F247D11D46,2016-03-06,43FA7F58,0,34
97A26C8FC997B09E,2017-06-02,C3992E9A,0,27
7A1EE330429119DC,2016-04-05,F3F27A32,1,40
7DB68CB32E7B36FC,2014-09-14,37A749D8,0,36
A3055F1188808EBE,2019-02-06,0FCBC61A,0,26
54C0EEF8A99DF928,2019-10-20,07C5807D,0,25
B5B2E9ECE5EFC4CD,2014-12-04,F0935E4C,1,23
F7B157E79ABEAA69,2017-05-27,E7F8A7FB,0,55
30F1042490A48A51,2012-02-06,816B112C,1,38
AAF9BD49207FAAAA,2018-10-28,996A7FA0,0,31
5F4FC6A340EDFC9F,2012-06-26,1C1D4DF5,1,49
8FFB565CFC11D7A8,2017-12-12,5B69B9CB,0,31
63820428EBA5C8E4,2012-10-20,F0935E4C,0,45
D6E28C67761387BA,2009-09-27,1905AEDA,1,53
EF36D3CF0E8B8F7D,2018-02-09,D64A340B,1,28
116A024D1F5EA0C6,2015-09-27,13F320E7,0,31
27AC60917F5940F8,2018-06-03,7143D7FB,0,52
B7D346FE68460544,2019-12-29,766EBCD5,0,26
340FD37D3D969735,2018-01-10,9AB0D884,1,33
0945BE586595F371,2018-09-12,EB6FDC36,0,31
A37B0A92D00236FD,2018-03-01,E6CB2A3C,0,27
16ED29B2F5B75722,2019-12-03,6E2713A6,0,45
9337A01B5C26AEA9,2019-09-15,B2F627FF,1,48
9F46C25394283321,2019-08-08,5F93F983,1,41
4F178609F1BAC5B9,2018-12-25,DD45045F,0,36
1F74B47B7AE38FDD,2010-05-17,9B698EB3,0,71
ED8FFDCCF93C2F11,2017-01-17,577BCC91,0,30
8468F08047901747,2017-01-04,F29C21D4,0,25
E80308EF06C0A884,2002-07-12,58D4D1E7,0,65
C6D13EEAD4E88C06,2020-02-29,F0935E4C,1,50
91E524111F5F1381,2019-07-26,E8C0653F,1,34
4597874E26326F16,2020-03-21,F76A89F0,0,32
C10FC775180D0DC6,2013-03-01,6E2713A6,1,27
43F32BAE9F0C645A,2017-01-08,757B505C,0,36
2C117C853A7C1D02,2015-08-26,788D9869,1,29
F840FC38B4EB32AB,2020-03-13,0CB929EA,0,24
EE3B779E86A8A359,2013-02-11,73278A4A,0,67
F047C77C6468BB5D,2019-10-28,854D6FAE,1,30
DA0035FFFA9AB902,2014-09-07,B5B41FAC,1,35
AAB1FABD9BDDDA2C,2017-05-31,BEA5955B,0,27
E0D1C83A6EC5893B,2020-01-28,74BBA227,0,27
501E1FFAAA785D4D,2015-02-18,C06D06DA,1,39
1221886BE8ADB7B8,2017-09-30,69ADC1E1,0,24
FED8CD09B748618A,2011-11-25,B1D10E7B,1,37
A14AA673D78948CE,2008-08-02,5F93F983,0,45
B02F7D59220CC81F,2015-12-25,5F93F983,0,46
1A68C5AE9EA774F5,2019-10-05,7EF605FC,0,31
8D8D840368A10642,2014-02-11,E2230B85,0,23
5C4AB9576CA35D95,2017-06-02,B7BB35B9,0,31
6C21A75C98AE049F,2020-03-07,816B112C,0,33
E1DE3E00C7F2C91C,2012-10-09,B7EE6F5F,0,30
53180461873B21E2,2017-05-17,DB85E259,1,40
5EB47185C6F1B617,2007-09-27,85FC37B1,0,74
2E65620B9E5B4E3D,2016-04-10,F3F27A32,0,27
569AE3BE9FFB28F0,2019-06-30,06138BC5,0,25
6B41320EECD5D909,2017-04-03,10A7CDD9,0,38
217BAE25CAF3AE1B,2012-05-08,6E2713A6,1,32
8DFD13099D3726C6,2006-09-30,34ED066D,0,61
150F181751366975,2013-06-08,A3C65C29,0,36
0F8F38610C44BB97,2014-12-28,DA4FB5C6,1,60
F670581E3402B249,2016-12-27,32B30A25,1,29
FE1360A50E4E32AE,2014-05-22,430C3626,1,46
CD5D8F53BECD59B6,2018-04-10,0FF39BBB,0,21
E383997C9CE3317A,2017-01-15,0B8AFF04,0,30
9C30D655F3A1B190,2019-12-18,6E2713A6,0,28
F2C7E1F8949E0D8E,2020-03-29,1905AEDA,0,32
BDBF447AAB3A96AE,2011-09-30,55743CC0,1,36
192DFD6789B84ED0,2005-04-26,19BC9161,0,67
77E1CA056FF3092D,2017-02-18,298F95E1,1,26
41E1596A8E5C117B,2016-05-21,E2C0BE24,0,52
1CBB62BF98A6AFA5,2011-04-17,757B505C,0,33
57A1175D80AA6973,2014-04-26,5EF05993,1,42
2BCF1C03B23F5537,2019-05-17,1141938B,0,27
C5592010C7F8F7A4,2012-03-03,65B9EEA6,0,47
98992930B4BBD9AB,2011-04-05,EC895663,1,31
B3A7E62B0A399EC2,2016-08-22,5B69B9CB,0,21
E0C880EB18F4EFE8,2019-05-25,5E9F92A0,0,24
7B274814D11E236E,2019-02-07,816B112C,0,36
C8F41E6A6CBEDA9B,2017-06-27,37BC2F75,0,21
6F3B8846FF009BE7,2015-06-13,A3C65C29,1,52
D7817017ED42474A,2011-08-26,6974CE5A,0,35
2520109AF6552D7B,2019-11-09,34ED066D,0,21
A0EBA87E01DE7521,2018-12-01,9CF81D80,0,43
C19D505E153B62A1,2019-02-24,5D44EE6F,1,31
CBD36D4D5311D6F7,2013-03-01,1905AEDA,0,39
5629DE12DB00B7CA,2019-11-13,757B505C,0,31
F0F5A994DC5EFB54,2014-08-10,F29C21D4,0,47
7A6ADF50C2BE8B15,2016-11-30,846C260D,0,44
4703925B81BF11E9,2007-08-11,B2F627FF,1,42
C0F662A7F487DBD1,2016-10-18,B1D10E7B,1,39
3F54C4C1888CE14F,2017-10-10,B2F627FF,0,30
89390987704BDB3D,2013-06-02,08740852,1,25
4213CBBFE26E6DBD,2016-01-20,34ED066D,1,50
2BDADC90BC5683CE,2019-03-23,B5B41FAC,0,20
FC5BEE8FBF97075F,2014-02-28,32B30A25,0,32
5B01193E2D515A8F,2019-10-18,846C260D,0,28
9BCD3BFE7DAA568C,2016-05-15,202CB962,0,33
5F9B2166526022C6,2008-01-29,B1D10E7B,0,50
82F77D4E80AF09CF,2017-05-26,E1654211,0,47
2E798D1910F30B2E,2014-09-06,A8ECBABA,0,32
15E677531E7D48D0,2017-04-15,24B16FED,1,54
AB61B12774554826,2018-11-09,5F93F983,0,28
F22FF7A43DE18B1F,2016-03-27,92262BF9,0,48
6655014E320A7E82,2012-09-19,07E1CD7D,1,31
6168BDC859D63BED,2011-12-24,E2C0BE24,0,29
A3B3C6EDDD6BC89B,2019-01-21,5B69B9CB,0,37
57A5D23431AA2495,2013-06-14,7B13B220,1,56
C543B2501169C39D,2019-09-03,9CC138F8,0,26
EE46D631DEC56500,2016-09-07,1ECFB463,0,32
559E8FAF4C899221,2018-11-02,9CF81D80,0,45
DBAAAA7770DB99CE,2013-03-09,8EBDA540,0,40
941A50E971FF5965,2009-02-07,757B505C,0,40
3DB655D375B3EEE8,2020-02-11,C45147DE,1,25
7D6B69BAF5633DEA,2020-03-04,766EBCD5,0,23
5AA44E158613FD29,2015-03-16,577BCC91,1,33
5740F1AAEABF7334,2015-05-04,B1D10E7B,1,25
D74166E7256BF9EC,2016-11-20,B6EDC1CD,0,26
56E5D8B9AF9630FE,2019-11-15,D490D7B4,0,31
F6C0998AA3747805,2012-09-24,F76A89F0,1,26
D1A92169017F834A,2015-03-28,2B44928A,0,43
87240B09CDF16592,2019-09-15,996A7FA0,1,36
4A6A3FB6A741887D,2014-11-08,069059B7,0,49
BA553E0FCF4ED0CE,2018-09-08,B2EB7349,1,34
6DDE70795745C02D,2019-12-01,698D51A1,1,24
9E699FC7D8AD656B,2012-10-26,DC82D632,1,56
7E66A5A8FE76DFBF,2017-05-22,757B505C,0,34
F52C2DED790963B4,2014-03-27,851DDF50,1,34
E2C24CA85B0F7979,2013-02-28,DC82D632,0,82
F24FE84E23048279,2011-10-08,76DC611D,1,39
FB97420FEBF1ADB1,2016-12-18,EAE27D77,0,24
203DAF5DAF7A5C03,2019-01-22,B56A18E0,0,21
49CC0851234918BB,2018-07-24,AB233B68,0,23
AE037FD419D5D02E,2013-12-23,B4A52895,1,60
9217D86B1955ED25,2019-02-13,892C91E0,0,31
2E647896D3656FE4,2016-02-21,9CF81D80,0,37
70FFA2F75033EA7B,2016-01-03,CA46C1B9,1,34
A6333CA0AD250AD8,2011-03-04,F29C21D4,0,34
34C97BA780E0D78A,2014-09-30,7EABE3A1,0,56
18B94468E35370BD,2014-01-18,E96ED478,0,34
E9AB91AA3F009458,2018-09-18,C3992E9A,0,20
1BCAE30654EFF671,2015-07-09,7EABE3A1,1,36
471BC5ED783A826A,2008-11-19,C9E1074F,0,43
54EF6FBAAEBCBEC7,2019-01-15,B2F627FF,1,39
7006582F78082DEE,2015-06-14,1141938B,0,32
E40C8EAC7B446C6B,2018-03-19,CE78D1DA,0,41
10793E50632DBBD6,2016-06-03,F29C21D4,0,29
73362F74F19FBFFD,2018-06-24,38913E1D,0,47
A26C4398BCA6ED4D,2013-02-08,AB233B68,1,53
157914D2AD195623,2019-01-28,F76A89F0,0,41
252FB86F62110B14,2015-07-05,8EBDA540,0,29
050B63B0C42C2528,2012-09-12,60815949,0,49
EDB58E307BC23B5D,2018-04-14,5F93F983,0,34
4E574172560DB722,2013-12-31,6766AA27,0,53
6434A2904027EC10,2013-11-21,D1F491A4,0,56
6A5B98E69488C18C,2017-02-12,1C1D4DF5,1,45
132E9E6DCA8768AA,2017-04-15,B6EDC1CD,0,25
C9D44AE1B48DCC44,2020-05-15,B2EB7349,0,45
F64B2B3F56FCCB21,2012-08-24,1CC3633C,0,31
DE98830D8ED6BA13,2018-09-09,10A7CDD9,1,19
60B9F083FE46376F,2014-12-10,A3C65C29,0,36
300C973474B047D2,2016-06-19,24681928,1,34
E9E5DF5F17885BE8,2016-04-22,92262BF9,0,38
E307D78B4EC92E06,2018-04-29,854D6FAE,0,26
4CD9EBEDFEE10AFD,2012-08-26,E8C0653F,1,32
3E260437BD0E1906,2013-10-27,9AB0D884,0,39
D75D2F06827A3BCB,2016-08-02,4B6538A4,1,43
2424AF06473315DF,2012-01-14,F0935E4C,0,29
69874F7A96B935FF,2019-06-15,5B69B9CB,0,44
A58C8BA584AE69E7,2018-06-11,DACA4121,0,31
69E2CCA8BFFCA844,2017-12-09,B1D10E7B,0,35
B2BAC5199F9BA9CE,2015-03-29,274AD478,0,40
C3D5C29E7604CCCC,2018-05-19,4C56FF4C,0,39
ACEED85D9AC18F49,2019-12-11,B5B41FAC,0,30
4FF1B6E9BCB22A7A,2009-03-24,1ECFB463,1,45
EBCC4EE166E56003,2011-05-16,577BCC91,1,36
C0BB4E4E0DC7ADC8,2017-08-14,115F8950,1,31
4F3A3ACF6C2474DC,2016-04-27,43FA7F58,1,38
3C0D0B8422C84E33,2013-02-03,816B112C,1,59
F32EA34BEE94000A,2012-08-18,B5B41FAC,1,35
DA587C65688237EE,2020-04-13,84117275,0,34
121526B305F77631,2016-02-17,2291D2EC,0,51
CC0A8521C292D4DC,2012-07-09,E2C0BE24,0,38
181C7179989294BD,2018-07-23,8E82AB72,1,35
8C2C7D6A438AC07D,2002-07-01,F718499C,0,38
ADD892FE6AE4C04E,2017-09-03,2AFE4567,1,23
B3C190C68AE5603E,2019-12-02,9AB0D884,0,25
7CDDCBFA19BC4718,2020-04-27,B2F627FF,0,18
D9A9DB8AC4A3CD4B,2016-05-20,EAE27D77,1,22
9222853F166D93A5,2015-09-14,DC82D632,0,52
E6EE885F241E9725,2004-07-30,ABA3B6FD,1,66
F6165DA09F81B29E,2017-10-03,BE83AB3E,0,35
A5B3F9F7D0003A30,2012-08-25,11B9842E,1,29
8ABD1DA4FF96DA58,2016-09-18,44C4C173,1,45
54F1F2DF2C541BF2,2012-07-23,F0935E4C,1,34
6F233D81255ACB5B,2018-02-20,B4A52895,0,25
B4A8839BE381B48B,2019-03-10,3DC4876F,0,40
87D6BD32B15122CE,2019-02-19,B2F627FF,0,33
D3015A31957E2C11,2019-10-27,192FC044,1,35
89511CDAB5BB4913,2020-01-18,5F93F983,0,34
92C40D0707512430,2017-04-17,C361BC7B,0,26
EA7ECCB149D7B3BE,2015-04-05,5FD0B37C,0,41
4F188B7428DAAEE6,2014-03-21,5EC91AAC,0,33
96A517A81799D8C2,2016-05-27,692F93BE,1,31
6A54918CE5BD45BA,2016-07-15,B337E84D,1,33
E83963884FA120DD,2005-08-10,48AB2F9B,1,67
4E277D9BD4E6AB87,2016-01-04,B5B41FAC,0,36
A503AD14449842E1,2017-04-01,698D51A1,0,30
F071A84CD993ABAD,2018-08-04,9CF81D80,0,38
777F38C4E6772277,2018-08-31,08D98638,0,53
C5EE503270521072,2015-10-30,D64A340B,1,50
C14B36F54A30E175,2015-03-27,E2C0BE24,1,52
C58D2B63B4AD23B3,2020-04-13,2B44928A,1,34
C3A6E8AFE52F65A4,2019-06-09,DA4FB5C6,0,27
BE2E0448B5EB1FED,2019-03-17,8F468C87,1,26
8EB373F073727157,2013-12-27,C3992E9A,0,31
B345173C46327B7A,2016-02-27,6974CE5A,1,34
5100A5276217FD1F,2019-06-26,D58072BE,0,35
9CEDC003A6AA536D,2019-05-12,B56A18E0,1,26
2751A963DC83414E,2019-07-12,E96ED478,1,33
A1B18AD2A4B091A1,2019-03-17,C361BC7B,0,19
571E0B33613ABFE3,2019-04-24,B2F627FF,1,53
C209D02762C6FF9A,2019-12-02,D86EA612,1,51
58E3D8D55A654F4D,2018-12-11,B7EE6F5F,1,42
1FD72C9E9273567B,2017-10-16,A3C65C29,0,25
14A41B3E638D8E26,2018-12-31,B5B41FAC,1,24
8B0AF58390D10739,2011-10-10,1141938B,1,57
155F634D8717ECC5,2013-04-14,816B112C,1,57
492290E33B28D87F,2014-02-28,BEA5955B,0,49
B3A67717425F9B9C,2019-05-19,7143D7FB,1,24
3EB6835E694BC390,2016-08-22,5B69B9CB,0,69
23373DA7FB769D43,2011-05-12,7EF605FC,0,36
951833B3EF456A93,2017-05-26,AB88B157,1,31
